# PROVENANCE: Grimme D3 reference data via MOPAC v23.2.5 (github.com/openmopac/mopac tag v23.2.5, Apache-2.0), src/corrections/copyc6.F90.
# The D3 model and reference data are S. Grimme et al., J. Chem. Phys. 132, 154104 (2010); see THIRD_PARTY_NOTICES.md.
iat,jat,c6,cn_a,cn_b
12,68,1060.3386,0.9628,0.0
12,69,1038.3601,0.9628,0.0
12,70,1027.7356,0.9628,0.0
12,71,845.5386,0.9628,0.0
12,72,805.0014,0.9628,0.0
12,73,719.7152,0.9628,0.0
12,74,597.4344,0.9628,0.0
12,75,603.0907,0.9628,0.0
12,76,536.6221,0.9628,0.0
12,77,484.0716,0.9628,0.0
12,78,395.2401,0.9628,0.0
12,79,366.7017,0.9628,0.0
12,80,374.8552,0.9628,0.0
12,81,589.5395,0.9628,0.0
12,82,561.7298,0.9628,0.0
12,83,500.9223,0.9628,0.0
12,84,469.3523,0.9628,0.0
12,85,423.85,0.9628,0.0
12,86,380.6793,0.9628,0.0
12,87,1657.507,0.9628,0.0
12,88,1517.3457,0.9628,0.0
12,89,1302.8376,0.9628,0.0
12,90,1131.3898,0.9628,0.0
12,91,1141.8668,0.9628,0.0
12,92,1104.5083,0.9628,0.0
12,93,1160.8135,0.9628,0.0
12,94,1119.8466,0.9628,0.0
12,1,54.1021,0.9628,0.0
12,3,195.7057,0.9628,0.9865
12,4,246.2227,0.9628,0.9808
12,5,175.5646,0.9628,0.9706
12,6,126.6657,0.9628,0.9868
12,7,83.7703,0.9628,0.9944
12,8,58.4303,0.9628,0.9925
12,9,37.9884,0.9628,0.9982
12,11,289.6082,0.9628,0.9684
12,12,451.2708,0.9628,0.9628
13,1,33.1048,0.9648,0.9118
13,2,20.5158,0.9648,0.0
13,3,627.5309,0.9648,0.0
13,4,334.7335,0.9648,0.0
13,5,213.8848,0.9648,0.0
13,6,138.3254,0.9648,0.0
13,7,93.3542,0.9648,0.0
13,8,68.7983,0.9648,0.0
13,9,50.8577,0.9648,0.0
13,10,38.3154,0.9648,0.0
13,11,746.3419,0.9648,0.0
13,12,541.0285,0.9648,0.0
13,13,486.2365,0.9648,0.0
13,14,369.6232,0.9648,0.0
13,15,278.9272,0.9648,0.0
13,16,226.2156,0.9648,0.0
13,17,180.543,0.9648,0.0
13,18,144.5798,0.9648,0.0
13,19,1233.2237,0.9648,0.0
13,20,973.0493,0.9648,0.0
13,21,795.2206,0.9648,0.0
13,22,759.4532,0.9648,0.0
13,23,690.9156,0.9648,0.0
13,24,542.2459,0.9648,0.0
13,25,589.1475,0.9648,0.0
13,26,460.0496,0.9648,0.0
13,27,482.299,0.9648,0.0
13,28,500.3525,0.9648,0.0
13,29,381.9923,0.9648,0.0
13,30,385.1449,0.9648,0.0
13,31,459.9544,0.9648,0.0
13,32,394.665,0.9648,0.0
13,33,327.7229,0.9648,0.0
13,34,288.8485,0.9648,0.0
13,35,247.9692,0.9648,0.0
13,36,211.6949,0.9648,0.0
13,37,1375.2558,0.9648,0.0
13,38,1160.2539,0.9648,0.0
13,39,996.3757,0.9648,0.0
13,40,883.8541,0.9648,0.0
13,41,798.6094,0.9648,0.0
13,42,605.9135,0.9648,0.0
13,43,680.5427,0.9648,0.0
13,44,508.5289,0.9648,0.0
13,45,557.0043,0.9648,0.0
13,46,513.4163,0.9648,0.0
13,47,427.9962,0.9648,0.0
13,48,448.8071,0.9648,0.0
13,49,574.342,0.9648,0.0
13,50,519.8424,0.9648,0.0
13,51,452.8494,0.9648,0.0
13,52,414.0544,0.9648,0.0
13,53,368.2792,0.9648,0.0
13,54,325.7625,0.9648,0.0
13,55,1673.1922,0.9648,0.0
13,56,1487.2964,0.9648,0.0
13,57,1281.5229,0.9648,0.0
13,58,536.5626,0.9648,2.7991
13,59,1308.6041,0.9648,0.0
13,60,1252.6928,0.9648,0.0
13,61,1220.2246,0.9648,0.0
13,62,1190.5003,0.9648,0.0
13,63,1164.1089,0.9648,0.0
13,64,893.9515,0.9648,0.0
13,65,1038.1047,0.9648,0.0
13,66,997.3837,0.9648,0.0
13,67,1045.0038,0.9648,0.0
13,68,1022.3674,0.9648,0.0
13,69,1001.6784,0.9648,0.0
13,70,990.9808,0.9648,0.0
13,71,821.6005,0.9648,0.0
13,72,791.8456,0.9648,0.0
13,73,712.7422,0.9648,0.0
13,74,594.1616,0.9648,0.0
13,75,601.578,0.9648,0.0
13,76,538.3855,0.9648,0.0
13,77,487.8984,0.9648,0.0
13,78,399.9768,0.9648,0.0
13,79,371.721,0.9648,0.0
13,80,381.059,0.9648,0.0
13,81,584.6972,0.9648,0.0
13,82,562.6875,0.9648,0.0
13,83,506.8663,0.9648,0.0
13,84,477.5862,0.9648,0.0
13,85,434.0969,0.9648,0.0
13,86,392.1169,0.9648,0.0
13,87,1555.8848,0.9648,0.0
13,88,1455.4241,0.9648,0.0
13,89,1263.3724,0.9648,0.0
13,90,1110.0628,0.9648,0.0
13,91,1113.0738,0.9648,0.0
13,92,1077.0005,0.9648,0.0
13,93,1123.8008,0.9648,0.0
13,94,1085.6846,0.9648,0.0
13,1,55.2636,0.9648,0.0
13,3,193.0707,0.9648,0.9865
13,4,243.7612,0.9648,0.9808
13,5,177.7254,0.9648,0.9706
13,6,129.6922,0.9648,0.9868
13,7,86.8728,0.9648,0.9944
13,8,61.2175,0.9648,0.9925
13,9,40.322,0.9648,0.9982
13,11,284.2251,0.9648,0.9684
13,12,441.7322,0.9648,0.9628
13,13,437.7575,0.9648,0.9648
14,1,27.4989,0.9507,0.9118
14,2,17.6356,0.9507,0.0
14,3,450.9583,0.9507,0.0
14,4,256.5881,0.9507,0.0
14,5,170.1891,0.9507,0.0
14,6,113.2046,0.9507,0.0
14,7,78.019,0.9507,0.0
14,8,58.3557,0.9507,0.0
14,9,43.6855,0.9507,0.0
14,10,33.2416,0.9507,0.0
14,11,538.3412,0.9507,0.0
14,12,409.9174,0.9507,0.0
14,13,375.5233,0.9507,0.0
14,14,292.9994,0.9507,0.0
14,15,226.0657,0.9507,0.0
14,16,186.0051,0.9507,0.0
14,17,150.5231,0.9507,0.0
14,18,122.0012,0.9507,0.0
14,19,881.2624,0.9507,0.0
14,20,722.5111,0.9507,0.0
14,21,595.6725,0.9507,0.0
14,22,573.4988,0.9507,0.0
14,23,524.2808,0.9507,0.0
14,24,411.8879,0.9507,0.0
14,25,450.2234,0.9507,0.0
14,26,352.2408,0.9507,0.0
14,27,373.0125,0.9507,0.0
14,28,385.0048,0.9507,0.0
14,29,294.1406,0.9507,0.0
14,30,301.1709,0.9507,0.0
14,31,357.9411,0.9507,0.0
14,32,313.3911,0.9507,0.0
14,33,265.0711,0.9507,0.0
14,34,236.3323,0.9507,0.0
14,35,205.2976,0.9507,0.0
14,36,177.1811,0.9507,0.0
14,37,986.0438,0.9507,0.0
14,38,860.3421,0.9507,0.0
14,39,750.3817,0.9507,0.0
14,40,672.1834,0.9507,0.0
14,41,611.3147,0.9507,0.0
14,42,469.1092,0.9507,0.0
14,43,524.6479,0.9507,0.0
14,44,396.9862,0.9507,0.0
14,45,434.7251,0.9507,0.0
14,46,402.3662,0.9507,0.0
14,47,334.6673,0.9507,0.0
14,48,353.5976,0.9507,0.0
14,49,446.5937,0.9507,0.0
14,50,410.896,0.9507,0.0
14,51,363.7846,0.9507,0.0
14,52,335.924,0.9507,0.0
14,53,301.9852,0.9507,0.0
14,54,269.8372,0.9507,0.0
14,55,1200.5803,0.9507,0.0
14,56,1097.398,0.9507,0.0
14,57,960.2332,0.9507,0.0
14,58,429.8074,0.9507,2.7991
14,59,970.3957,0.9507,0.0
14,60,931.2917,0.9507,0.0
14,61,907.797,0.9507,0.0
14,62,886.2193,0.9507,0.0
14,63,867.0844,0.9507,0.0
14,64,677.4806,0.9507,0.0
14,65,767.3055,0.9507,0.0
14,66,739.3975,0.9507,0.0
14,67,781.3748,0.9507,0.0
14,68,764.7668,0.9507,0.0
14,69,749.7413,0.9507,0.0
14,70,741.203,0.9507,0.0
14,71,621.8169,0.9507,0.0
14,72,609.0608,0.9507,0.0
14,73,553.6542,0.9507,0.0
14,74,465.1942,0.9507,0.0
14,75,472.7923,0.9507,0.0
14,76,426.798,0.9507,0.0
14,77,389.4988,0.9507,0.0
14,78,321.7183,0.9507,0.0
14,79,299.8858,0.9507,0.0
14,80,308.4263,0.9507,0.0
14,81,456.5872,0.9507,0.0
14,82,445.0036,0.9507,0.0
14,83,406.7017,0.9507,0.0
14,84,386.4675,0.9507,0.0
14,85,354.8666,0.9507,0.0
14,86,323.5411,0.9507,0.0
14,87,1129.8915,0.9507,0.0
14,88,1082.5018,0.9507,0.0
14,89,953.1426,0.9507,0.0
14,90,851.4758,0.9507,0.0
14,91,846.7959,0.9507,0.0
14,92,819.6856,0.9507,0.0
14,93,846.5543,0.9507,0.0
14,94,819.3698,0.9507,0.0
14,1,44.903,0.9507,0.0
14,3,148.7478,0.9507,0.9865
14,4,189.109,0.9507,0.9808
14,5,142.5123,0.9507,0.9706
14,6,106.0806,0.9507,0.9868
14,7,72.6373,0.9507,0.9944
14,8,52.1311,0.9507,0.9925
14,9,35.129,0.9507,0.9982
14,11,217.5049,0.9507,0.9684
14,12,337.025,0.9507,0.9628
14,13,339.6516,0.9507,0.9648
14,14,270.265,0.9507,0.9507
15,1,23.0908,0.9947,0.9118
15,2,15.2619,0.9947,0.0
15,3,339.6693,0.9947,0.0
15,4,202.2282,0.9947,0.0
15,5,138.0774,0.9947,0.0
15,6,93.9663,0.9947,0.0
15,7,65.9127,0.9947,0.0
15,8,49.9374,0.9947,0.0
15,9,37.8035,0.9947,0.0
15,10,29.028,0.9947,0.0
15,11,406.715,0.9947,0.0
15,12,320.4176,0.9947,0.0
15,13,297.8076,0.9947,0.0
15,14,236.9864,0.9947,0.0
15,15,186.0684,0.9947,0.0
15,16,154.9229,0.9947,0.0
15,17,126.8312,0.9947,0.0
15,18,103.8653,0.9947,0.0
15,19,663.1184,0.9947,0.0
15,20,557.4255,0.9947,0.0
15,21,462.3511,0.9947,0.0
15,22,447.959,0.9947,0.0
15,23,411.0121,0.9947,0.0
15,24,323.5914,0.9947,0.0
15,25,354.8432,0.9947,0.0
15,26,278.402,0.9947,0.0
15,27,296.5789,0.9947,0.0
15,28,304.9145,0.9947,0.0
15,29,233.4898,0.9947,0.0
15,30,241.438,0.9947,0.0
15,31,285.8072,0.9947,0.0
15,32,253.9744,0.9947,0.0
15,33,217.892,0.9947,0.0
15,34,196.0806,0.9947,0.0
15,35,171.991,0.9947,0.0
15,36,149.7933,0.9947,0.0
15,37,744.2475,0.9947,0.0
15,38,663.5656,0.9947,0.0
15,39,585.2467,0.9947,0.0
15,40,528.0841,0.9947,0.0
15,41,482.7036,0.9947,0.0
15,42,373.9427,0.9947,0.0
15,43,416.708,0.9947,0.0
15,44,318.5912,0.9947,0.0
15,45,348.4449,0.9947,0.0
15,46,323.5276,0.9947,0.0
15,47,269.122,0.9947,0.0
15,48,285.4802,0.9947,0.0
15,49,356.9069,0.9947,0.0
15,50,332.1722,0.9947,0.0
15,51,297.6598,0.9947,0.0
15,52,276.9809,0.9947,0.0
15,53,251.1081,0.9947,0.0
15,54,226.2211,0.9947,0.0
15,55,907.2993,0.9947,0.0
15,56,844.012,0.9947,0.0
15,57,746.5993,0.9947,0.0
15,58,351.1585,0.9947,2.7991
15,59,749.1438,0.9947,0.0
15,60,720.145,0.9947,0.0
15,61,702.2959,0.9947,0.0
15,62,685.862,0.9947,0.0
15,63,671.3009,0.9947,0.0
15,64,531.5424,0.9947,0.0
15,65,592.0135,0.9947,0.0
15,66,571.7481,0.9947,0.0
15,67,606.494,0.9947,0.0
15,68,593.7403,0.9947,0.0
15,69,582.2956,0.9947,0.0
15,70,575.3262,0.9947,0.0
15,71,487.0619,0.9947,0.0
15,72,482.4616,0.9947,0.0
15,73,441.8616,0.9947,0.0
15,74,373.8654,0.9947,0.0
15,75,380.912,0.9947,0.0
15,76,346.1326,0.9947,0.0
15,77,317.6085,0.9947,0.0
15,78,264.1091,0.9947,0.0
15,79,246.8308,0.9947,0.0
15,80,254.3128,0.9947,0.0
15,81,366.5842,0.9947,0.0
15,82,360.2631,0.9947,0.0
15,83,332.7186,0.9947,0.0
15,84,318.1841,0.9947,0.0
15,85,294.471,0.9947,0.0
15,86,270.4677,0.9947,0.0
15,87,861.3824,0.9947,0.0
15,88,837.5128,0.9947,0.0
15,89,744.7632,0.9947,0.0
15,90,673.5688,0.9947,0.0
15,91,666.2582,0.9947,0.0
15,92,645.1405,0.9947,0.0
15,93,661.2805,0.9947,0.0
15,94,640.8761,0.9947,0.0
15,1,37.0236,0.9947,0.0
15,3,117.7472,0.9947,0.9865
15,4,150.6068,0.9947,0.9808
15,5,116.3818,0.9947,0.9706
15,6,88.0769,0.9947,0.9868
15,7,61.4286,0.9947,0.9944
15,8,44.777,0.9947,0.9925
15,9,30.7688,0.9947,0.9982
15,11,171.4469,0.9947,0.9684
15,12,265.0378,0.9947,0.9628
15,13,270.358,0.9947,0.9648
15,14,219.2863,0.9947,0.9507
15,15,180.6238,0.9947,0.9947
16,1,19.8667,0.9948,0.9118
16,2,13.4598,0.9948,0.0
16,3,271.3011,0.9948,0.0
16,4,166.1807,0.9948,0.0
16,5,115.8168,0.9948,0.0
16,6,80.1804,0.9948,0.0
16,7,57.0255,0.9948,0.0
16,8,43.6548,0.9948,0.0
16,9,33.355,0.9948,0.0
16,10,25.8107,0.9948,0.0
16,11,325.5969,0.9948,0.0
16,12,261.9437,0.9948,0.0
16,13,245.8568,0.9948,0.0
16,14,198.3266,0.9948,0.0
16,15,157.6971,0.9948,0.0
16,16,132.4922,0.9948,0.0
16,17,109.4486,0.9948,0.0
16,18,90.3716,0.9948,0.0
16,19,530.5192,0.9948,0.0
16,20,452.3745,0.9948,0.0
16,21,376.6142,0.9948,0.0
16,22,366.5151,0.9948,0.0
16,23,337.125,0.9948,0.0
16,24,266.0762,0.9948,0.0
16,25,292.1257,0.9948,0.0
16,26,229.8776,0.9948,0.0
16,27,245.5988,0.9948,0.0
16,28,251.8097,0.9948,0.0
16,29,193.3865,0.9948,0.0
16,30,201.0704,0.9948,0.0
16,31,237.2563,0.9948,0.0
16,32,212.9437,0.9948,0.0
16,33,184.5467,0.9948,0.0
16,34,167.2264,0.9948,0.0
16,35,147.7679,0.9948,0.0
16,36,129.6123,0.9948,0.0
16,37,596.8763,0.9948,0.0
16,38,538.6724,0.9948,0.0
16,39,478.5204,0.9948,0.0
16,40,433.9036,0.9948,0.0
16,41,398.0419,0.9948,0.0
16,42,310.5861,0.9948,0.0
16,43,345.1434,0.9948,0.0
16,44,265.9528,0.9948,0.0
16,45,290.4146,0.9948,0.0
16,46,270.2524,0.9948,0.0
16,47,225.1181,0.9948,0.0
16,48,239.1784,0.9948,0.0
16,49,296.8214,0.9948,0.0
16,50,278.2787,0.9948,0.0
16,51,251.4344,0.9948,0.0
16,52,235.2519,0.9948,0.0
16,53,214.6002,0.9948,0.0
16,54,194.5237,0.9948,0.0
16,55,728.4653,0.9948,0.0
16,56,684.2353,0.9948,0.0
16,57,609.442,0.9948,0.0
16,58,296.4581,0.9948,2.7991
16,59,608.9119,0.9948,0.0
16,60,585.9134,0.9948,0.0
16,61,571.5397,0.9948,0.0
16,62,558.2816,0.9948,0.0
16,63,546.5395,0.9948,0.0
16,64,436.7785,0.9948,0.0
16,65,481.5894,0.9948,0.0
16,66,465.7758,0.9948,0.0
16,67,494.5285,0.9948,0.0
16,68,484.1791,0.9948,0.0
16,69,474.9443,0.9948,0.0
16,70,469.0567,0.9948,0.0
16,71,399.5952,0.9948,0.0
16,72,398.5915,0.9948,0.0
16,73,366.9477,0.9948,0.0
16,74,312.2081,0.9948,0.0
16,75,318.5556,0.9948,0.0
16,76,290.8263,0.9948,0.0
16,77,267.9114,0.9948,0.0
16,78,224.01,0.9948,0.0
16,79,209.7998,0.9948,0.0
16,80,216.3253,0.9948,0.0
16,81,306.1509,0.9948,0.0
16,82,302.3505,0.9948,0.0
16,83,281.1773,0.9948,0.0
16,84,270.0779,0.9948,0.0
16,85,251.355,0.9948,0.0
16,86,232.1258,0.9948,0.0
16,87,695.5353,0.9948,0.0
16,88,681.6558,0.9948,0.0
16,89,609.9341,0.9948,0.0
16,90,556.2492,0.9948,0.0
16,91,548.4971,0.9948,0.0
16,92,531.2554,0.9948,0.0
16,93,541.8703,0.9948,0.0
16,94,525.5777,0.9948,0.0
16,1,31.4127,0.9948,0.0
16,3,97.0849,0.9948,0.9865
16,4,124.7512,0.9948,0.9808
16,5,98.1139,0.9948,0.9706
16,6,75.2039,0.9948,0.9868
16,7,53.2086,0.9948,0.9944
16,8,39.2683,0.9948,0.9925
16,9,27.4117,0.9948,0.9982
16,11,141.0599,0.9948,0.9684
16,12,217.6629,0.9948,0.9628
16,13,223.7942,0.9948,0.9648
16,14,183.9483,0.9948,0.9507
16,15,153.1823,0.9948,0.9947
16,16,130.9965,0.9948,0.9948
17,1,16.5273,0.9972,0.9118
17,2,11.5092,0.9972,0.0
17,3,208.7743,0.9972,0.0
17,4,131.6498,0.9972,0.0
17,5,93.7743,0.9972,0.0
17,6,66.1354,0.9972,0.0
17,7,47.754,0.9972,0.0
17,8,36.9783,0.9972,0.0
17,9,28.5468,0.9972,0.0
17,10,22.2832,0.9972,0.0
17,11,251.2326,0.9972,0.0
17,12,206.4521,0.9972,0.0
17,13,195.7647,0.9972,0.0
17,14,160.1879,0.9972,0.0
17,15,129.0956,0.9972,0.0
17,16,109.527,0.9972,0.0
17,17,91.3667,0.9972,0.0
17,18,76.1256,0.9972,0.0
17,19,409.5105,0.9972,0.0
17,20,354.0935,0.9972,0.0
17,21,295.9028,0.9972,0.0
17,22,289.3512,0.9972,0.0
17,23,266.8557,0.9972,0.0
17,24,211.2928,0.9972,0.0
17,25,232.1447,0.9972,0.0
17,26,183.3661,0.9972,0.0
17,27,196.3755,0.9972,0.0
17,28,200.7571,0.9972,0.0
17,29,154.7756,0.9972,0.0
17,30,161.7337,0.9972,0.0
17,31,190.1139,0.9972,0.0
17,32,172.3933,0.9972,0.0
17,33,150.9999,0.9972,0.0
17,34,137.8443,0.9972,0.0
17,35,122.7763,0.9972,0.0
17,36,108.5226,0.9972,0.0
17,37,462.0252,0.9972,0.0
17,38,421.8867,0.9972,0.0
17,39,377.5642,0.9972,0.0
17,40,344.1318,0.9972,0.0
17,41,316.911,0.9972,0.0
17,42,249.2671,0.9972,0.0
17,43,276.1455,0.9972,0.0
17,44,214.638,0.9972,0.0
17,45,233.9031,0.9972,0.0
17,46,218.1903,0.9972,0.0
17,47,182.1547,0.9972,0.0
17,48,193.7273,0.9972,0.0
17,49,238.4988,0.9972,0.0
17,50,225.2381,0.9972,0.0
17,51,205.2512,0.9972,0.0
17,52,193.1449,0.9972,0.0
17,53,177.3458,0.9972,0.0
17,54,161.8119,0.9972,0.0
17,55,564.6006,0.9972,0.0
17,56,535.2678,0.9972,0.0
17,57,480.1244,0.9972,0.0
17,58,241.9223,0.9972,2.7991
17,59,477.7197,0.9972,0.0
17,60,460.125,0.9972,0.0
17,61,448.9517,0.9972,0.0
17,62,438.6243,0.9972,0.0
17,63,429.481,0.9972,0.0
17,64,346.6461,0.9972,0.0
17,65,378.3984,0.9972,0.0
17,66,366.5166,0.9972,0.0
17,67,389.1985,0.9972,0.0
17,68,381.0847,0.9972,0.0
17,69,373.8878,0.9972,0.0
17,70,369.0769,0.9972,0.0
17,71,316.5327,0.9972,0.0
17,72,317.9239,0.9972,0.0
17,73,294.2982,0.9972,0.0
17,74,251.9616,0.9972,0.0
17,75,257.4447,0.9972,0.0
17,76,236.2065,0.9972,0.0
17,77,218.5134,0.9972,0.0
17,78,183.8435,0.9972,0.0
17,79,172.5955,0.9972,0.0
17,80,178.0605,0.9972,0.0
17,81,247.219,0.9972,0.0
17,82,245.295,0.9972,0.0
17,83,229.7267,0.9972,0.0
17,84,221.6567,0.9972,0.0
17,85,207.5008,0.9972,0.0
17,86,192.7316,0.9972,0.0
17,87,542.2953,0.9972,0.0
17,88,535.4706,0.9972,0.0
17,89,482.1772,0.9972,0.0
17,90,443.6262,0.9972,0.0
17,91,436.1526,0.9972,0.0
17,92,422.5804,0.9972,0.0
17,93,428.8619,0.9972,0.0
17,94,416.3115,0.9972,0.0
17,1,25.7414,0.9972,0.0
17,3,77.2023,0.9972,0.9865
17,4,99.6995,0.9972,0.9808
17,5,79.8833,0.9972,0.9706
17,6,62.0864,0.9972,0.9868
17,7,44.6217,0.9972,0.9944
17,8,33.3801,0.9972,0.9925
17,9,23.7059,0.9972,0.9982
17,11,111.9829,0.9972,0.9684
17,12,172.4148,0.9972,0.9628
17,13,178.7127,0.9972,0.9648
17,14,148.9559,0.9972,0.9507
17,15,125.493,0.9972,0.9947
17,16,108.2893,0.9972,0.9948
17,17,90.3985,0.9972,0.9972
19,1,29.3,0.9767,0.9118
19,2,18.6655,0.9767,0.0
19,3,560.2954,0.9767,0.0
19,4,292.2224,0.9767,0.0
19,5,186.9566,0.9767,0.0
19,6,121.9292,0.9767,0.0
19,7,83.2153,0.9767,0.0
19,8,61.9948,0.9767,0.0
19,9,46.352,0.9767,0.0
19,10,35.2969,0.9767,0.0
19,11,666.0357,0.9767,0.0
19,12,473.7661,0.9767,0.0
19,13,424.8926,0.9767,0.0
19,14,322.8233,0.9767,0.0
19,15,244.5729,0.9767,0.0
19,16,199.4672,0.9767,0.0
19,17,160.3304,0.9767,0.0
19,18,129.4283,0.9767,0.0
19,19,1112.2277,0.9767,0.0
19,20,860.1771,0.9767,0.0
19,21,700.7281,0.9767,0.0
19,22,668.7546,0.9767,0.0
19,23,607.9951,0.9767,0.0
19,24,478.9744,0.9767,0.0
19,25,518.0583,0.9767,0.0
19,26,406.0876,0.9767,0.0
19,27,423.3809,0.9767,0.0
19,28,439.2845,0.9767,0.0
19,29,337.1117,0.9767,0.0
19,30,337.8986,0.9767,0.0
19,31,403.0745,0.9767,0.0
19,32,345.4434,0.9767,0.0
19,33,287.5535,0.9767,0.0
19,34,254.367,0.9767,0.0
19,35,219.4647,0.9767,0.0
19,36,188.4819,0.9767,0.0
19,37,1240.8631,0.9767,0.0
19,38,1027.9671,0.9767,0.0
19,39,879.0346,0.9767,0.0
19,40,778.5238,0.9767,0.0
19,41,703.306,0.9767,0.0
19,42,534.6303,0.9767,0.0
19,43,599.9302,0.9767,0.0
19,44,449.303,0.9767,0.0
19,45,490.5807,0.9767,0.0
19,46,452.2464,0.9767,0.0
19,47,379.0836,0.9767,0.0
19,48,395.5135,0.9767,0.0
19,49,505.6838,0.9767,0.0
19,50,456.4613,0.9767,0.0
19,51,397.8416,0.9767,0.0
19,52,364.409,0.9767,0.0
19,53,325.1068,0.9767,0.0
19,54,288.7275,0.9767,0.0
19,55,1511.8898,0.9767,0.0
19,56,1322.2619,0.9767,0.0
19,57,1133.7749,0.9767,0.0
19,58,472.2455,0.9767,2.7991
19,59,1162.2835,0.9767,0.0
19,60,1111.2638,0.9767,0.0
19,61,1082.0865,0.9767,0.0
19,62,1055.3891,0.9767,0.0
19,63,1031.6716,0.9767,0.0
19,64,790.7854,0.9767,0.0
19,65,927.3672,0.9767,0.0
19,66,890.5056,0.9767,0.0
19,67,924.6197,0.9767,0.0
19,68,904.3257,0.9767,0.0
19,69,885.7538,0.9767,0.0
19,70,876.2899,0.9767,0.0
19,71,725.6441,0.9767,0.0
19,72,696.1831,0.9767,0.0
19,73,626.3442,0.9767,0.0
19,74,523.6892,0.9767,0.0
19,75,529.6249,0.9767,0.0
19,76,474.2539,0.9767,0.0
19,77,430.1964,0.9767,0.0
19,78,354.1411,0.9767,0.0
19,79,329.6471,0.9767,0.0
19,80,337.3335,0.9767,0.0
19,81,516.9533,0.9767,0.0
19,82,495.6981,0.9767,0.0
19,83,446.3033,0.9767,0.0
19,84,420.8684,0.9767,0.0
19,85,383.3533,0.9767,0.0
19,86,347.3437,0.9767,0.0
19,87,1400.1686,0.9767,0.0
19,88,1291.5073,0.9767,0.0
19,89,1115.9288,0.9767,0.0
19,90,978.1928,0.9767,0.0
19,91,983.9131,0.9767,0.0
19,92,952.0627,0.9767,0.0
19,93,995.3527,0.9767,0.0
19,94,961.0543,0.9767,0.0
19,1,48.4499,0.9767,0.0
19,3,168.7412,0.9767,0.9865
19,4,213.4444,0.9767,0.9808
19,5,155.7781,0.9767,0.9706
19,6,114.5723,0.9767,0.9868
19,7,77.6317,0.9767,0.9944
19,8,55.4032,0.9767,0.9925
19,9,37.1982,0.9767,0.9982
19,11,249.22,0.9767,0.9684
19,12,387.3349,0.9767,0.9628
19,13,382.6422,0.9767,0.9648
19,14,296.9409,0.9767,0.9507
19,15,237.2191,0.9767,0.9947
19,16,197.3806,0.9767,0.9948
19,17,158.733,0.9767,0.9972
19,19,338.0207,0.9767,0.9767
20,1,52.9871,0.9831,0.9118
20,2,31.8796,0.9831,0.0
20,3,1310.0314,0.9831,0.0
20,4,602.5661,0.9831,0.0
20,5,362.6862,0.9831,0.0
20,6,225.9629,0.9831,0.0
20,7,148.9793,0.9831,0.0
20,8,108.2718,0.9831,0.0
20,9,79.2218,0.9831,0.0
20,10,59.2779,0.9831,0.0
20,11,1545.7064,0.9831,0.0
20,12,997.2486,0.9831,0.0
20,13,866.9517,0.9831,0.0
20,14,630.0456,0.9831,0.0
20,15,460.2635,0.9831,0.0
20,16,366.7711,0.9831,0.0
20,17,288.2182,0.9831,0.0
20,18,228.0892,0.9831,0.0
20,19,2661.083,0.9831,0.0
20,20,1886.4221,0.9831,0.0
20,21,1510.1427,0.9831,0.0
20,22,1422.3244,0.9831,0.0
20,23,1282.161,0.9831,0.0
20,24,1011.5955,0.9831,0.0
20,25,1079.1532,0.9831,0.0
20,26,845.4686,0.9831,0.0
20,27,862.5036,0.9831,0.0
20,28,902.6014,0.9831,0.0
20,29,694.5058,0.9831,0.0
20,30,675.0299,0.9831,0.0
20,31,813.4943,0.9831,0.0
20,32,672.6917,0.9831,0.0
20,33,543.0123,0.9831,0.0
20,34,471.4822,0.9831,0.0
20,35,399.0226,0.9831,0.0
20,36,336.6483,0.9831,0.0
20,37,2958.041,0.9831,0.0
20,38,2265.4155,0.9831,0.0
20,39,1882.1338,0.9831,0.0
20,40,1637.9667,0.9831,0.0
20,41,1463.889,0.9831,0.0
20,42,1092.6733,0.9831,0.0
20,43,1234.9316,0.9831,0.0
20,44,905.7515,0.9831,0.0
20,45,986.3727,0.9831,0.0
20,46,902.4405,0.9831,0.0
20,47,762.6174,0.9831,0.0
20,48,781.66,0.9831,0.0
20,49,1024.1614,0.9831,0.0
20,50,896.4155,0.9831,0.0
20,51,759.7988,0.9831,0.0
20,52,684.7073,0.9831,0.0
20,53,600.2698,0.9831,0.0
20,54,524.3547,0.9831,0.0
20,55,3619.266,0.9831,0.0
20,56,2951.3362,0.9831,0.0
20,57,2456.7601,0.9831,0.0
20,58,907.4012,0.9831,2.7991
20,59,2571.5319,0.9831,0.0
20,60,2442.0495,0.9831,0.0
20,61,2374.0445,0.9831,0.0
20,62,2312.2147,0.9831,0.0
20,63,2257.1993,0.9831,0.0
20,64,1680.6338,0.9831,0.0
20,65,2081.6173,0.9831,0.0
20,66,1992.8728,0.9831,0.0
20,67,2006.2958,0.9831,0.0
20,68,1960.2391,0.9831,0.0
20,69,1917.464,0.9831,0.0
20,70,1899.1306,0.9831,0.0
20,71,1544.6852,0.9831,0.0
20,72,1435.1503,0.9831,0.0
20,73,1268.7518,0.9831,0.0
20,74,1049.3296,0.9831,0.0
20,75,1052.9922,0.9831,0.0
20,76,928.4521,0.9831,0.0
20,77,831.8752,0.9831,0.0
20,78,676.9902,0.9831,0.0
20,79,627.0853,0.9831,0.0
20,80,637.1112,0.9831,0.0
